1528973580,6485.000000,6485.000000,6485.000000,6485.000000,0.273200
1528973640,6485.000000,6487.830078,6485.000000,6487.830078,0.246454
1528973700,6484.839844,6487.830078,6487.830078,6487.830078,0.207673
1528973760,6487.819824,6487.830078,6487.830078,6487.830078,0.456900
1528973820,6487.830078,6487.830078,6487.830078,6487.830078,0.865000
1528973880,6487.819824,6487.830078,6487.819824,6487.830078,0.119100
1528973940,6486.819824,6487.830078,6487.830078,6486.819824,0.422200
1528974000,6486.819824,6486.830078,6486.830078,6486.819824,3.134828
1528974060,6486.819824,6486.830078,6486.819824,6486.830078,2.439600
1528974120,6486.819824,6487.850098,6486.830078,6487.850098,2.022548
1528974180,6487.850098,6488.390137,6487.850098,6488.390137,3.261421
1528974240,6488.390137,6488.399902,6488.390137,6488.399902,1.701600
1528974300,6488.399902,6490.000000,6488.399902,6490.000000,1.772100
1528974360,6489.990234,6490.000000,6489.990234,6490.000000,4.766404
1528974420,6489.990234,6490.000000,6489.990234,6490.000000,1.397866
1528974480,6489.990234,6490.000000,6490.000000,6489.990234,3.870893
1528974540,6490.000000,6490.000000,6490.000000,6490.000000,1.987536
1528974600,6485.310059,6490.000000,6490.000000,6485.310059,7.487100
1528974660,6487.459961,6490.100098,6487.479980,6490.100098,0.849366
1528974720,6490.080078,6490.089844,6490.089844,6490.089844,0.248600
1528974780,6490.049805,6490.089844,6490.080078,6490.049805,0.501400
1528974840,6490.049805,6490.089844,6490.060059,6490.080078,1.800400
1528974900,6490.080078,6501.930176,6490.080078,6498.149902,6.149163
1528974960,6497.419922,6498.140137,6497.419922,6498.129883,3.091703
1528975020,6498.140137,6505.000000,6498.140137,6505.000000,21.284838
1528975080,6504.839844,6505.000000,6504.839844,6505.000000,6.917970
1528975140,6505.000000,6511.310059,6505.000000,6511.310059,30.507849
1528975200,6513.859863,6519.990234,6514.439941,6519.990234,17.564556
1528975260,6510.390137,6519.979980,6519.979980,6519.959961,6.252694
1528975320,6510.859863,6519.990234,6518.040039,6516.959961,4.877564
1528975380,6510.859863,6518.859863,6518.859863,6515.029785,1.053866
1528975440,6515.029785,6519.990234,6515.029785,6519.990234,3.199280
1528975500,6517.189941,6519.990234,6519.990234,6517.200195,0.795400
1528975560,6517.189941,6519.990234,6517.200195,6517.189941,6.080693
1528975620,6517.200195,6519.990234,6517.200195,6519.979980,6.448851
1528975680,6519.979980,6519.990234,6519.990234,6519.990234,5.082968
1528975740,6519.979980,6519.990234,6519.990234,6519.990234,3.556319
1528975800,6519.979980,6519.990234,6519.990234,6519.990234,2.841977
1528975860,6519.979980,6519.990234,6519.979980,6519.990234,2.462582
1528975920,6519.990234,6519.990234,6519.990234,6519.990234,0.972875
1528975980,6519.990234,6524.109863,6519.990234,6522.970215,11.705941
1528976040,6522.959961,6522.970215,6522.959961,6522.959961,5.288531
1528976100,6522.959961,6523.250000,6522.959961,6523.250000,5.717875
1528976160,6523.250000,6523.250000,6523.250000,6523.250000,0.382868
1528976220,6523.240234,6523.250000,6523.250000,6523.240234,6.562200
1528976280,6522.959961,6524.339844,6523.240234,6524.339844,8.990527
1528976340,6524.330078,6531.000000,6524.339844,6531.000000,20.834747
1528976400,6531.990234,6539.990234,6533.270020,6532.000000,6.502000
1528976460,6528.000000,6532.000000,6532.000000,6528.009766,10.858701
1528976520,6523.000000,6528.009766,6528.009766,6523.000000,5.811149
1528976580,6522.979980,6522.979980,6522.979980,6522.979980,3.227352
1528976640,6517.189941,6522.979980,6522.979980,6517.189941,8.157654
1528976700,6517.189941,6517.200195,6517.200195,6517.189941,1.314741
1528976760,6517.189941,6520.000000,6517.200195,6520.000000,19.330942
1528976820,6520.000000,6522.970215,6520.000000,6522.959961,4.644432
1528976880,6522.970215,6523.000000,6522.970215,6523.000000,2.441498
1528976940,6523.000000,6528.009766,6523.000000,6528.009766,1.771138
1528977000,6532.859863,6532.870117,6532.870117,6532.870117,3.085788
1528977060,6532.859863,6532.870117,6532.859863,6532.870117,3.181132
1528977120,6532.859863,6532.870117,6532.870117,6532.859863,6.680100
1528977180,6532.870117,6532.870117,6532.870117,6532.870117,2.110056
1528977240,6532.870117,6536.069824,6532.870117,6536.069824,2.740046
1528977300,6536.060059,6539.990234,6536.069824,6536.060059,4.766700
1528977360,6527.990234,6536.069824,6536.069824,6527.990234,5.146974
